dataset	did	seed	auc_challenger	auc_baseline	auc_offline
sleuth_ex2015	864	2106	0.444444444444444	0.368686868686869	0.318181818181818
sleuth_ex2015	864	2107	0.666666666666667	0.717171717171717	0.656565656565657
sleuth_ex2015	864	2108	0.676767676767677	0.727272727272727	0.757575757575758
sleuth_ex2015	864	2109	0.757575757575758	0.747474747474747	0.595959595959596
sleuth_ex2015	864	2110	0.595959595959596	0.424242424242424	0.621212121212121
analcatdata_neavote	865	2101	0.515625	0.890625	0.734375
analcatdata_neavote	865	2102	0.5625	0.5390625	0.5390625
analcatdata_neavote	865	2103	0.765625	0.859375	0.859375
analcatdata_neavote	865	2104	0.546875	0.546875	0.546875
analcatdata_neavote	865	2105	0.6875	0.703125	0.671875
analcatdata_neavote	865	2106	0.703125	0.6484375	0.703125
analcatdata_neavote	865	2107	0.53125	0.640625	0.140625
analcatdata_neavote	865	2108	0.765625	0.828125	0.734375
analcatdata_neavote	865	2109	0.796875	0.734375	0.734375
analcatdata_neavote	865	2110	0.5546875	0.5546875	0.5546875
visualizing_livestock	867	2101	0.871527777777778	0.836805555555556	0.793402777777778
visualizing_livestock	867	2102	0.753472222222222	0.713541666666667	0.758680555555555
visualizing_livestock	867	2103	0.876736111111111	0.920138888888889	0.880208333333333
visualizing_livestock	867	2104	0.536458333333333	0.703125	0.748263888888889
visualizing_livestock	867	2105	0.819444444444444	0.875	0.84375
visualizing_livestock	867	2106	0.711805555555556	0.828125	0.793402777777778
visualizing_livestock	867	2107	0.857638888888889	0.855902777777778	0.854166666666667
visualizing_livestock	867	2108	0.602430555555555	0.6875	0.711805555555556
visualizing_livestock	867	2109	0.890625	0.916666666666667	0.887152777777778
visualizing_livestock	867	2110	0.958333333333333	0.935763888888889	0.878472222222222
fri_c2_500_10	869	2101	0.9543720657277	0.904489436619718	0.931484741784038
fri_c2_500_10	869	2102	0.964788732394366	0.961414319248826	0.956205985915493
fri_c2_500_10	869	2103	0.977846244131455	0.978139671361502	0.972711267605634
fri_c2_500_10	869	2104	0.973004694835681	0.96156103286385	0.97593896713615
fri_c2_500_10	869	2105	0.96537558685446	0.932071596244131	0.950264084507042
fri_c2_500_10	869	2106	0.970657276995305	0.925322769953052	0.977846244131455
fri_c2_500_10	869	2107	0.979019953051643	0.922535211267606	0.933832159624413
fri_c2_500_10	869	2108	0.951584507042254	0.909771126760563	0.903902582159624
fri_c2_500_10	869	2109	0.959653755868545	0.933098591549296	0.939994131455399
fri_c2_500_10	869	2110	0.968603286384977	0.890845070422535	0.941167840375587
fri_c1_500_5	870	2101	0.94770959377701	0.890233362143474	0.933016421780467
fri_c1_500_5	870	2102	0.965571881302218	0.963123019302795	0.959377700950735
fri_c1_500_5	870	2103	0.942811869778162	0.942235666954768	0.93921060213195
fri_c1_500_5	870	2104	0.92711034284068	0.893402477672141	0.899092480553155
fri_c1_500_5	870	2105	0.944252376836647	0.922212618841832	0.924445404782483
fri_c1_500_5	870	2106	0.949726303658888	0.935033131662345	0.921132238547969
fri_c1_500_5	870	2107	0.913425525785076	0.881734370498415	0.924949582252953
fri_c1_500_5	870	2108	0.923509075194468	0.890521463555171	0.92012388360703
fri_c1_500_5	870	2109	0.926534140017286	0.839671564390665	0.904998559492942
fri_c1_500_5	870	2110	0.916594641313742	0.907663497551138	0.913497551138001
pollen	871	2101	0.46538581169415	0.472696477952576	0.456080112363373
pollen	871	2102	0.508291172768406	0.476377933622018	0.514518057357808
pollen	871	2103	0.466446508327623	0.469407467887501	0.468699121796648
pollen	871	2104	0.499366984025155	0.456889303609528	0.480031444248424
pollen	871	2105	0.507778441978801	0.480923255621814	0.496755945004155
pollen	871	2106	0.50489159753306	0.503366770184826	0.516097559790242
pollen	871	2107	0.506152769475265	0.518242038092739	0.507608341716846
pollen	871	2108	0.502660854097715	0.489670054091883	0.53344657150772
pollen	871	2109	0.496639304824529	0.471472971068375	0.493869100558415
pollen	871	2110	0.494957742234923	0.491852197452384	0.463764999198099
rabe_131	874	2101	1	0.914285714285714	0.8
rabe_131	874	2102	1	1	1
rabe_131	874	2103	1	0.942857142857143	1
rabe_131	874	2104	1	0.9	1
rabe_131	874	2105	1	1	1
rabe_131	874	2106	1	1	1
rabe_131	874	2107	0.985714285714286	1	1
rabe_131	874	2108	1	0.928571428571429	0.957142857142857
rabe_131	874	2109	1	0.892857142857143	1
rabe_131	874	2110	1	1	0.957142857142857
analcatdata_chlamydia	875	2101	0.988095238095238	0.982142857142857	0.988095238095238
analcatdata_chlamydia	875	2102	0.994047619047619	0.892857142857143	0.952380952380952
analcatdata_chlamydia	875	2103	0.922619047619048	0.982142857142857	0.988095238095238
analcatdata_chlamydia	875	2104	0.886904761904762	0.791666666666667	0.821428571428571
analcatdata_chlamydia	875	2105	0.982142857142857	0.898809523809524	0.910714285714286
analcatdata_chlamydia	875	2106	1	0.994047619047619	0.982142857142857
analcatdata_chlamydia	875	2107	0.922619047619048	0.952380952380952	1
analcatdata_chlamydia	875	2108	0.946428571428571	0.883928571428571	0.958333333333333
analcatdata_chlamydia	875	2109	1	0.976190476190476	1
analcatdata_chlamydia	875	2110	0.886904761904762	0.863095238095238	1
fri_c4_100_10	878	2101	0.923611111111111	0.666666666666667	0.934027777777778
fri_c4_100_10	878	2102	0.871527777777778	0.875	0.854166666666667
fri_c4_100_10	878	2103	0.923611111111111	0.881944444444444	0.923611111111111
fri_c4_100_10	878	2104	0.784722222222222	0.809027777777778	0.855902777777778
fri_c4_100_10	878	2105	0.881944444444444	0.819444444444444	0.760416666666667
fri_c4_100_10	878	2106	0.857638888888889	0.902777777777778	0.859375
fri_c4_100_10	878	2107	0.885416666666667	0.826388888888889	0.802083333333333
fri_c4_100_10	878	2108	0.902777777777778	0.847222222222222	0.807291666666667
fri_c4_100_10	878	2109	0.888888888888889	0.951388888888889	0.96875
fri_c4_100_10	878	2110	0.875	0.75	0.663194444444445
mu284	880	2101	1	1	1
mu284	880	2102	1	1	1
mu284	880	2103	1	1	0.999556737588652
mu284	880	2104	1	0.901595744680851	0.99822695035461
mu284	880	2105	1	0.999556737588652	0.99822695035461
mu284	880	2106	1	1	1
mu284	880	2107	0.999556737588652	0.999113475177305	0.999113475177305
mu284	880	2108	0.999556737588652	0.93218085106383	0.99645390070922
mu284	880	2109	1	0.870124113475177	1
mu284	880	2110	1	1	1
mv	881	2101	0.999941575698244	0.999025324268935	0.99992319577736
mv	881	2102	0.999921463520435	0.999865783833548	0.999567891884491
mv	881	2103	0.999773164330148	0.998676195759521	0.999658081728827
mv	881	2104	0.999832398518259	0.997249378474089	0.999675359304394
mv	881	2105	0.99986855094526	0.991832048647354	0.999834940661539
mv	881	2106	0.999855615260428	0.961709023085608	0.999725291047847
mv	881	2107	0.999933184375736	0.996445948713362	0.999932903165195
mv	881	2108	0.99967681035078	0.997955599375407	0.999637485868889
mv	881	2109	0.999881666604838	0.999368243649631	0.999781893105305
mv	881	2110	0.999852330721322	0.999827809162249	0.99981052033826
fri_c0_500_5	884	2101	0.94047619047619	0.875358577165806	0.923838209982788
fri_c0_500_5	884	2102	0.942914515203672	0.90978198508319	0.94456397016638
fri_c0_500_5	884	2103	0.931726907630522	0.887693631669535	0.903255880665519
fri_c0_500_5	884	2104	0.927997705106139	0.869908204245554	0.923264486517499
fri_c0_500_5	884	2105	0.940763052208835	0.854991394148021	0.939902467010901
fri_c0_500_5	884	2106	0.926133103843947	0.897733792312106	0.866896156052783
fri_c0_500_5	884	2107	0.939759036144578	0.851118760757315	0.921184738955823
fri_c0_500_5	884	2108	0.913798049340218	0.931296615031555	0.919104991394148
fri_c0_500_5	884	2109	0.94750430292599	0.890705679862306	0.921399885255307
fri_c0_500_5	884	2110	0.909351692484223	0.903757888697648	0.912435456110155
transplant	885	2101	1	1	1
transplant	885	2102	1	1	1
transplant	885	2103	1	1	1
transplant	885	2104	0.993303571428571	0.997767857142857	1
transplant	885	2105	1	1	1
transplant	885	2106	1	1	0.998883928571429
transplant	885	2107	1	1	1
transplant	885	2108	0.997767857142857	0.993303571428571	1
transplant	885	2109	1	1	1
transplant	885	2110	1	1	1
no2	886	2101	0.688755020080321	0.667096959265634	0.657271944922547
no2	886	2102	0.678571428571429	0.670826161790017	0.624784853700516
no2	886	2103	0.707687894434882	0.692340791738382	0.7004446356856
no2	886	2104	0.648881239242685	0.632960413080895	0.579245553643144
no2	886	2105	0.673981640849111	0.648450946643718	0.688253012048193
no2	886	2106	0.688324727481354	0.646299483648881	0.684021801491681
no2	886	2107	0.652610441767068	0.6285140562249	0.695496270797476
no2	886	2108	0.711273666092943	0.621342512908778	0.703958691910499
no2	886	2109	0.671543316121629	0.700229489386116	0.680866322432587
no2	886	2110	0.670826161790017	0.609007458405049	0.662794033275961
mbagrade	887	2101	0.668181818181818	0.659090909090909	0.627272727272727
mbagrade	887	2102	0.627272727272727	0.727272727272727	0.663636363636364
mbagrade	887	2103	0.690909090909091	0.668181818181818	0.659090909090909
mbagrade	887	2104	0.654545454545455	0.6	0.563636363636363
mbagrade	887	2105	0.695454545454546	0.663636363636364	0.613636363636364
mbagrade	887	2106	0.663636363636364	0.640909090909091	0.636363636363636
mbagrade	887	2107	0.740909090909091	0.681818181818182	0.7
mbagrade	887	2108	0.372727272727273	0.386363636363636	0.390909090909091
mbagrade	887	2109	0.522727272727273	0.604545454545454	0.472727272727273
mbagrade	887	2110	0.736363636363636	0.809090909090909	0.568181818181818
cloud	890	2101	0.829090909090909	0.752727272727273	0.641818181818182
cloud	890	2102	0.872727272727273	0.956363636363636	0.945454545454545
cloud	890	2103	0.647272727272727	0.512727272727273	0.752727272727273
cloud	890	2104	0.752727272727273	0.581818181818182	0.556363636363636
cloud	890	2105	0.709090909090909	0.730909090909091	0.901818181818182
cloud	890	2106	0.792727272727273	0.669090909090909	0.765454545454545
cloud	890	2107	0.734545454545455	0.709090909090909	0.774545454545454
cloud	890	2108	0.661818181818182	0.592727272727273	0.861818181818182
cloud	890	2109	0.505454545454545	0.487272727272727	0.509090909090909
cloud	890	2110	0.901818181818182	0.949090909090909	0.678181818181818
sleuth_case1202	891	2101	0.87719298245614	0.859649122807018	0.844298245614035
sleuth_case1202	891	2102	0.842105263157895	0.894736842105263	0.81140350877193
sleuth_case1202	891	2103	0.907894736842105	0.890350877192982	0.934210526315789
sleuth_case1202	891	2104	0.916666666666667	0.868421052631579	0.925438596491228
sleuth_case1202	891	2105	0.87719298245614	0.850877192982456	0.875
sleuth_case1202	891	2106	0.653508771929824	0.618421052631579	0.706140350877193
sleuth_case1202	891	2107	0.758771929824561	0.798245614035088	0.837719298245614
sleuth_case1202	891	2108	0.910087719298246	0.859649122807018	0.901315789473684
sleuth_case1202	891	2109	0.846491228070175	0.916666666666667	0.824561403508772
sleuth_case1202	891	2110	0.894736842105263	0.793859649122807	0.87280701754386
sleuth_case1201	892	2101	0.986111111111111	0.958333333333333	1
sleuth_case1201	892	2102	1	1	1
sleuth_case1201	892	2103	1	0.916666666666667	0.909722222222222
sleuth_case1201	892	2104	1	1	1
sleuth_case1201	892	2105	0.8125	0.777777777777778	0.861111111111111
sleuth_case1201	892	2106	1	1	1
sleuth_case1201	892	2107	1	1	1
sleuth_case1201	892	2108	0.958333333333333	0.916666666666667	1
sleuth_case1201	892	2109	0.986111111111111	0.833333333333333	0.930555555555556
sleuth_case1201	892	2110	1	1	1
visualizing_hamster	893	2101	0.649350649350649	0.675324675324675	0.678571428571429
visualizing_hamster	893	2102	0.733766233766234	0.61038961038961	0.779220779220779
visualizing_hamster	893	2103	0.649350649350649	0.538961038961039	0.701298701298701
visualizing_hamster	893	2104	0.571428571428571	0.493506493506494	0.366883116883117
visualizing_hamster	893	2105	0.766233766233766	0.62987012987013	0.574675324675325
visualizing_hamster	893	2106	0.753246753246753	0.707792207792208	0.766233766233766
visualizing_hamster	893	2107	0.558441558441558	0.467532467532467	0.480519480519481
visualizing_hamster	893	2108	0.701298701298701	0.662337662337662	0.626623376623377
visualizing_hamster	893	2109	0.461038961038961	0.636363636363636	0.464285714285714
visualizing_hamster	893	2110	0.662337662337662	0.649350649350649	0.704545454545455
rabe_148	894	2101	0.991735537190083	0.991735537190083	0.991735537190083
rabe_148	894	2102	1	0.975206611570248	0.991735537190083
rabe_148	894	2103	1	1	1
rabe_148	894	2104	0.983471074380165	0.983471074380165	0.991735537190083
rabe_148	894	2105	1	1	1
rabe_148	894	2106	1	1	1
rabe_148	894	2107	1	1	1
rabe_148	894	2108	1	1	1
rabe_148	894	2109	1	1	1
rabe_148	894	2110	0.966942148760331	0.950413223140496	1
chscase_geyser1	895	2101	0.868965517241379	0.581609195402299	0.921072796934866
chscase_geyser1	895	2102	0.956704980842912	0.960153256704981	0.929501915708812
chscase_geyser1	895	2103	0.934099616858238	0.921072796934866	0.911877394636015
chscase_geyser1	895	2104	0.924137931034483	0.925287356321839	0.904597701149425
chscase_geyser1	895	2105	0.891954022988506	0.832950191570881	0.94176245210728
chscase_geyser1	895	2106	0.875478927203065	0.830268199233717	0.875862068965517
chscase_geyser1	895	2107	0.868965517241379	0.880459770114942	0.845977011494253
chscase_geyser1	895	2108	0.880842911877395	0.851724137931035	0.849425287356322
chscase_geyser1	895	2109	0.886206896551724	0.818773946360153	0.908045977011494
chscase_geyser1	895	2110	0.808812260536399	0.818390804597701	0.867049808429119
hip	898	2101	0.925925925925926	0.864197530864197	0.833333333333333
hip	898	2102	0.790123456790124	0.728395061728395	0.944444444444445
hip	898	2103	1	0.95679012345679	0.925925925925926
hip	898	2104	0.925925925925926	0.901234567901235	0.888888888888889
hip	898	2105	0.839506172839506	0.802469135802469	0.833333333333333
hip	898	2106	0.864197530864198	0.790123456790123	0.820987654320988
hip	898	2107	0.802469135802469	0.820987654320988	0.814814814814815
hip	898	2108	0.938271604938272	0.950617283950617	0.969135802469136
hip	898	2109	0.814814814814815	0.814814814814815	0.87037037037037
hip	898	2110	0.919753086419753	0.882716049382716	0.882716049382716
analcatdata_negotiation	899	2101	0.881313131313131	0.896464646464647	0.883838383838384
analcatdata_negotiation	899	2102	0.893939393939394	0.843434343434343	0.866161616161616
analcatdata_negotiation	899	2103	0.893939393939394	0.888888888888889	0.909090909090909
analcatdata_negotiation	899	2104	0.888888888888889	0.868686868686869	0.906565656565657
analcatdata_negotiation	899	2105	0.853535353535353	0.833333333333333	0.755050505050505
analcatdata_negotiation	899	2106	0.957070707070707	0.886363636363636	0.901515151515151
analcatdata_negotiation	899	2107	0.762626262626263	0.722222222222222	0.818181818181818
analcatdata_negotiation	899	2108	0.843434343434343	0.858585858585859	0.873737373737374
analcatdata_negotiation	899	2109	0.888888888888889	0.901515151515151	0.833333333333333
analcatdata_negotiation	899	2110	0.863636363636364	0.732323232323232	0.792929292929293
chscase_census6	900	2101	0.491829689298044	0.471346375143844	0.484234752589183
chscase_census6	900	2102	0.480552359033372	0.442117376294591	0.454660529344074
chscase_census6	900	2103	0.422094361334868	0.455926352128884	0.465822784810127
chscase_census6	900	2104	0.479401611047181	0.529344073647871	0.49482163406214
chscase_census6	900	2105	0.408055235903337	0.437514384349827	0.463751438434983
chscase_census6	900	2106	0.421173762945915	0.404372842347526	0.460989643268124
chscase_census6	900	2107	0.453394706559264	0.41403912543153	0.513003452243959
chscase_census6	900	2108	0.478711162255466	0.482163406214039	0.516455696202532
chscase_census6	900	2109	0.457767548906789	0.449712313003452	0.500345224395857
chscase_census6	900	2110	0.410586881472957	0.481472957422324	0.455466052934407
fried	901	2101	0.964562309195072	0.896133354388019	0.957792066240218
fried	901	2102	0.961987817290062	0.95193519407689	0.95471478940113
fried	901	2103	0.964122582191838	0.94436640142629	0.953542018012758
fried	901	2104	0.959550551917707	0.924232003025048	0.947959728864109
fried	901	2105	0.964511520650395	0.926303179369394	0.959139132218479
fried	901	2106	0.963040017323117	0.927009930665731	0.93847885038299
fried	901	2107	0.965214351807463	0.871686564549998	0.953964819110805
fried	901	2108	0.96595577792684	0.879260576833549	0.917550028178438
fried	901	2109	0.96448429625779	0.910046101920719	0.944476825901785
fried	901	2110	0.967023398618235	0.912582193787472	0.957021022494041
sleuth_case2002	902	2101	0.54933110367893	0.559364548494983	0.596989966555184
sleuth_case2002	902	2102	0.710702341137124	0.660535117056856	0.759197324414716
sleuth_case2002	902	2103	0.732441471571906	0.678929765886288	0.714046822742475
sleuth_case2002	902	2104	0.671404682274248	0.641304347826087	0.591973244147157
sleuth_case2002	902	2105	0.739130434782609	0.651337792642141	0.729933110367893
sleuth_case2002	902	2106	0.635451505016722	0.603678929765886	0.595317725752508
sleuth_case2002	902	2107	0.605351170568562	0.603678929765886	0.607023411371237
sleuth_case2002	902	2108	0.689799331103679	0.753344481605351	0.629598662207358
sleuth_case2002	902	2109	0.62123745819398	0.688127090301003	0.689799331103679
sleuth_case2002	902	2110	0.625418060200669	0.583612040133779	0.649665551839465
chscase_adopt	905	2101	0.680555555555556	0.736111111111111	0.791666666666667
chscase_adopt	905	2102	0.861111111111111	0.805555555555556	0.736111111111111
chscase_adopt	905	2103	0.805555555555556	0.777777777777778	0.819444444444444
chscase_adopt	905	2104	0.75	0.736111111111111	0.736111111111111
chscase_adopt	905	2105	0.541666666666667	0.736111111111111	0.638888888888889
chscase_adopt	905	2106	0.791666666666667	0.888888888888889	0.763888888888889
chscase_adopt	905	2107	0.805555555555556	0.805555555555556	0.777777777777778
chscase_adopt	905	2108	0.805555555555556	0.791666666666667	0.777777777777778
chscase_adopt	905	2109	0.819444444444444	0.833333333333333	0.791666666666667
chscase_adopt	905	2110	0.833333333333333	0.916666666666667	0.986111111111111
chscase_census5	906	2101	0.489632107023411	0.439910813823857	0.470903010033445
chscase_census5	906	2102	0.486064659977704	0.533110367892976	0.570345596432553
chscase_census5	906	2103	0.516164994425864	0.537123745819398	0.436789297658863
chscase_census5	906	2104	0.454626532887402	0.533779264214047	0.515942028985507
chscase_census5	906	2105	0.476477146042363	0.463768115942029	0.44860646599777
chscase_census5	906	2106	0.509030100334448	0.550724637681159	0.452173913043478
chscase_census5	906	2107	0.48494983277592	0.484503901895206	0.470903010033445
chscase_census5	906	2108	0.4958751393534	0.45752508361204	0.4603121516165
chscase_census5	906	2109	0.464437012263099	0.4958751393534	0.485507246376812
chscase_census5	906	2110	0.578372352285396	0.435897435897436	0.512151616499443
chscase_census4	907	2101	0.456410256410256	0.49520624303233	0.495652173913044
chscase_census4	907	2102	0.487179487179487	0.50613154960981	0.488294314381271
chscase_census4	907	2103	0.471794871794872	0.437904124860647	0.421627647714604
chscase_census4	907	2104	0.579933110367893	0.527536231884058	0.539799331103679
chscase_census4	907	2105	0.53422519509476	0.492976588628763	0.507246376811594
chscase_census4	907	2106	0.44659977703456	0.501226309921962	0.445707915273133
chscase_census4	907	2107	0.478260869565217	0.426978818283166	0.39933110367893
chscase_census4	907	2108	0.450613154960981	0.451282051282051	0.562095875139353
chscase_census4	907	2109	0.481828316610925	0.520178372352285	0.459420289855072
chscase_census4	907	2110	0.428316610925307	0.47736900780379	0.454849498327759
chscase_census3	908	2101	0.446875	0.506919642857143	0.445200892857143
chscase_census3	908	2102	0.432142857142857	0.3953125	0.449553571428571
chscase_census3	908	2103	0.5140625	0.477678571428572	0.475223214285714
chscase_census3	908	2104	0.470982142857143	0.38125	0.434375
chscase_census3	908	2105	0.506026785714286	0.446875	0.472767857142857
chscase_census3	908	2106	0.45625	0.398883928571429	0.448883928571429
chscase_census3	908	2107	0.367633928571429	0.3734375	0.491517857142857
chscase_census3	908	2108	0.479241071428571	0.41875	0.519866071428571
chscase_census3	908	2109	0.465848214285714	0.499553571428571	0.507366071428571
chscase_census3	908	2110	0.477901785714286	0.471205357142857	0.502008928571429
chscase_census2	909	2101	0.572192513368984	0.513146167557932	0.523395721925134
chscase_census2	909	2102	0.506016042780749	0.491310160427807	0.554144385026738
chscase_census2	909	2103	0.540106951871658	0.518939393939394	0.492201426024955
chscase_census2	909	2104	0.547237076648841	0.489750445632799	0.512923351158645
chscase_census2	909	2105	0.504679144385027	0.517156862745098	0.480837789661319
chscase_census2	909	2106	0.561274509803922	0.591800356506239	0.532976827094474
chscase_census2	909	2107	0.575311942959002	0.574197860962567	0.546345811051693
chscase_census2	909	2108	0.50668449197861	0.504010695187166	0.508801247771836
chscase_census2	909	2109	0.509358288770054	0.452317290552585	0.5625
chscase_census2	909	2110	0.388591800356506	0.422459893048128	0.497994652406417
fri_c1_1000_10	910	2101	0.969943165257942	0.964879044010493	0.96848586417954
fri_c1_1000_10	910	2102	0.964113960944331	0.95307490527543	0.930085980763626
fri_c1_1000_10	910	2103	0.967866511221218	0.969178082191781	0.956335616438356
fri_c1_1000_10	910	2104	0.956244535120956	0.927754299038181	0.948265811716701
fri_c1_1000_10	910	2105	0.960361410667444	0.95303847274847	0.930559603614107
fri_c1_1000_10	910	2106	0.960652870883124	0.94261877003789	0.935459778490236
fri_c1_1000_10	910	2107	0.948666569513261	0.881084232002332	0.945241911979015
fri_c1_1000_10	910	2108	0.974424366074031	0.920103468376567	0.967538618478578
fri_c1_1000_10	910	2109	0.967939376275138	0.949795977849024	0.964168609734771
fri_c1_1000_10	910	2110	0.970635383270184	0.936643835616438	0.967338239580297
fri_c2_250_5	911	2101	0.975848188614146	0.89419206440483	0.963772282921219
fri_c2_250_5	911	2102	0.956871765382404	0.956871765382404	0.964634847613571
fri_c2_250_5	911	2103	0.936170212765957	0.906843013225992	0.887579068430132
fri_c2_250_5	911	2104	0.920644048303623	0.905692926969523	0.872627947096032
fri_c2_250_5	911	2105	0.955721679125934	0.917193789534215	0.935020126509488
fri_c2_250_5	911	2106	0.938470385278896	0.9102932719954	0.936745255894192
fri_c2_250_5	911	2107	0.903680276020702	0.850488786658999	0.894767107533065
fri_c2_250_5	911	2108	0.969522714203565	0.959746981023577	0.956009200690052
fri_c2_250_5	911	2109	0.938470385278896	0.852788959171938	0.925819436457734
fri_c2_250_5	911	2110	0.929844738355377	0.891316848763657	0.871477860839563
fri_c2_1000_5	912	2101	0.975170632724589	0.947279099797085	0.965596753366537
fri_c2_1000_5	912	2102	0.974211400110681	0.955026747832503	0.970724958494743
fri_c2_1000_5	912	2103	0.965762774395868	0.960486995019369	0.963641394576646
fri_c2_1000_5	912	2104	0.955432577015311	0.92034679948349	0.952554879173584
fri_c2_1000_5	912	2105	0.984283342556724	0.949566500645637	0.982383324109943
fri_c2_1000_5	912	2106	0.964803541781959	0.957203467994835	0.966039476111419
fri_c2_1000_5	912	2107	0.970079321158458	0.952997601918465	0.959048146098506
fri_c2_1000_5	912	2108	0.976092971776425	0.962663715181701	0.969046301420402
fri_c2_1000_5	912	2109	0.96222099243682	0.912783619258439	0.940730492529054
fri_c2_1000_5	912	2110	0.977974543442169	0.911455451023796	0.973657996679579
fri_c2_1000_10	913	2101	0.928718703976436	0.886340206185567	0.920250368188512
fri_c2_1000_10	913	2102	0.961229749631812	0.960787923416789	0.949576583210604
fri_c2_1000_10	913	2103	0.965279823269514	0.953092783505155	0.961303387334315
fri_c2_1000_10	913	2104	0.957437407952872	0.929970544918999	0.927743004418262
fri_c2_1000_10	913	2105	0.971244477172312	0.951178203240059	0.94720176730486
fri_c2_1000_10	913	2106	0.952835051546392	0.933063328424153	0.932050810014728
fri_c2_1000_10	913	2107	0.951251840942563	0.92139175257732	0.942562592047128
fri_c2_1000_10	913	2108	0.947312223858616	0.897827687776141	0.94490058910162
fri_c2_1000_10	913	2109	0.964248895434462	0.943519882179676	0.958136966126657
fri_c2_1000_10	913	2110	0.952430044182622	0.916421207658321	0.933578792341679
balloon	914	2101	0.867067242776127	0.866809466525913	0.867116343014264
balloon	914	2102	0.869387229028061	0.869878231409422	0.868429774384406
balloon	914	2103	0.862832347236884	0.861064738663982	0.86038961038961
balloon	914	2104	0.872112292244618	0.870970711707952	0.875622959271352
balloon	914	2105	0.86183192988486	0.872363930965065	0.86374683917217
balloon	914	2106	0.87655586379594	0.882902069575038	0.884387351778656
balloon	914	2107	0.867693270812363	0.863096261016866	0.86003977119289
balloon	914	2108	0.869994844474996	0.870277170844279	0.868399086735571
balloon	914	2109	0.882104190705325	0.880041980703607	0.884608302850269
balloon	914	2110	0.863163773844303	0.869681830456878	0.855841700832249
plasma_retinol	915	2101	0.511177347242921	0.492175856929955	0.480625931445604
plasma_retinol	915	2102	0.508569299552906	0.531296572280179	0.535953800298063
plasma_retinol	915	2103	0.495901639344262	0.564456035767511	0.492362146050671
plasma_retinol	915	2104	0.571535022354694	0.557749627421759	0.554396423248882
plasma_retinol	915	2105	0.601713859910581	0.645305514157973	0.561847988077496
plasma_retinol	915	2106	0.534649776453055	0.551788375558867	0.532414307004471
plasma_retinol	915	2107	0.605812220566319	0.538375558867362	0.477272727272727
plasma_retinol	915	2108	0.461624441132638	0.513412816691505	0.459575260804769
plasma_retinol	915	2109	0.466095380029806	0.566318926974665	0.583457526080477
plasma_retinol	915	2110	0.564828614008942	0.540611028315946	0.544336810730253
fri_c3_100_5	916	2101	0.887719298245614	0.771929824561404	0.898245614035088
fri_c3_100_5	916	2102	0.803508771929825	0.789473684210526	0.780701754385965
fri_c3_100_5	916	2103	0.856140350877193	0.870175438596491	0.863157894736842
fri_c3_100_5	916	2104	0.852631578947368	0.733333333333333	0.850877192982456
fri_c3_100_5	916	2105	0.898245614035088	0.859649122807018	0.826315789473684
fri_c3_100_5	916	2106	0.842105263157895	0.835087719298246	0.856140350877193
fri_c3_100_5	916	2107	0.943859649122807	0.940350877192982	1
fri_c3_100_5	916	2108	0.901754385964912	0.975438596491228	0.914035087719298
fri_c3_100_5	916	2109	0.733333333333333	0.614035087719298	0.785964912280702
fri_c3_100_5	916	2110	0.849122807017544	0.852631578947368	0.966666666666667
rabe_166	919	2101	0.836734693877551	0.816326530612245	0.857142857142857
rabe_166	919	2102	0.989795918367347	0.989795918367347	0.959183673469388
rabe_166	919	2103	0.816326530612245	0.816326530612245	0.938775510204082
rabe_166	919	2104	0.918367346938775	0.908163265306122	0.836734693877551
rabe_166	919	2105	0.969387755102041	0.989795918367347	0.989795918367347
rabe_166	919	2106	0.887755102040816	0.887755102040816	0.76530612244898
rabe_166	919	2107	1	1	0.979591836734694
rabe_166	919	2108	0.642857142857143	0.744897959183674	0.642857142857143
rabe_166	919	2109	1	1	1
rabe_166	919	2110	0.918367346938775	1	0.979591836734694
analcatdata_seropositive	921	2101	1	1	1
analcatdata_seropositive	921	2102	0.983908045977012	0.95632183908046	0.974712643678161
iris	969	2108	1	1	1
analcatdata_seropositive	921	2103	0.995402298850575	1	0.994252873563218
analcatdata_seropositive	921	2104	1	0.981609195402299	0.95632183908046
analcatdata_seropositive	921	2105	0.974712643678161	0.925287356321839	0.972413793103448
analcatdata_seropositive	921	2106	0.979310344827586	0.979310344827586	0.955172413793103
analcatdata_seropositive	921	2107	0.986206896551724	0.960919540229885	0.91264367816092
analcatdata_seropositive	921	2108	0.994252873563218	0.974712643678161	0.958620689655172
analcatdata_seropositive	921	2109	0.926436781609195	0.947126436781609	0.949425287356322
analcatdata_seropositive	921	2110	0.924137931034483	0.931034482758621	0.874712643678161
visualizing_soil	923	2101	1	0.99655625657203	1
visualizing_soil	923	2102	1	1	1
visualizing_soil	923	2103	1	1	1
visualizing_soil	923	2104	1	0.999628558632239	1
visualizing_soil	923	2105	1	1	1
visualizing_soil	923	2106	1	1	0.999997079098025
visualizing_soil	923	2107	1	0.999424095494022	1
visualizing_soil	923	2108	0.999999513183004	0.999999026366009	0.999983448222144
visualizing_soil	923	2109	1	1	1
visualizing_soil	923	2110	1	0.999883163921019	0.999957646921369
humandevel	924	2101	0.93698347107438	0.939049586776859	0.933884297520661
humandevel	924	2102	0.919421487603306	0.894628099173554	0.920454545454546
humandevel	924	2103	0.889462809917355	0.879132231404959	0.946280991735537
